0.0, 0.00695148655550256, 0.0, 0.0001936999860728108, 0.0, 0.8645589672566496
0.0, 0.04253257396222039, 0.0, 0.002140313695921643, 0.0, 5.455248119382188
0.02541150540817216, 0.09610146737302593, 0.000443559476823374, 0.010783200336089357, 2.0, 13.283401258072342
0.08426915935812085, 0.16789249753146407, 0.006110906954804058, 0.03595614894989492, 9.0, 25.35367118559163
0.18279073289162848, 0.2551574508929222, 0.030675094120881107, 0.09345247317747925, 19.0, 40.99790756233848
0.28196351050652707, 0.3129185705791151, 0.06874395670180614, 0.15348774770505655, 23.0, 50.55567518248286
0.38608016567647124, 0.3734115428004104, 0.12294365679693717, 0.24044144555612298, 32.0, 58.70399086167659
0.44731340273659187, 0.4126860173935552, 0.1734204421269829, 0.3107540875813629, 47.0, 62.671352633276676
0.49391346785654405, 0.45128890039060104, 0.23415082936735704, 0.3906968297753003, 58.00000000000001, 65.18923404044048
0.5427299775013548, 0.48739220187951965, 0.3204337180584233, 0.471361403110151, 63.0, 66.2599230931924
0.582727064285909, 0.5229587013574226, 0.4042893543387548, 0.5521506600126782, 66.0, 66.04312524757648
0.624728528126464, 0.5630124476085667, 0.5032386022955867, 0.6392772900015289, 68.0, 64.30201650949643
0.6603092372792766, 0.6054726859361483, 0.5935654947126178, 0.7217552310050869, 69.0, 60.83702776557576
0.6979560529322638, 0.6507177323202078, 0.6942564770359976, 0.7974937601715111, 70.0, 55.74354840879798
0.7300845553423286, 0.6988435959981382, 0.7849845689868353, 0.8598801480635367, 71.0, 48.682160972632914
0.7605396454070685, 0.7512399722393975, 0.8643227910787543, 0.911896272825753, 67.0, 39.86830838167458
0.7960733536346117, 0.8096254300965854, 0.9340616201456855, 0.952373294310604, 59.00000000000001, 29.37389842420558
0.8402441486625349, 0.8702569405860595, 0.9886080093275605, 0.9794553066596859, 43.0, 18.76122452963285
0.891962663168807, 0.9261183108305275, 1.0215563368526475, 0.9937920006261024, 22.0, 9.890086675286176
0.9497804272775792, 0.9657041690205252, 1.0349046194673641, 0.998565398985335, 4.000000000000001, 4.348352666812235
1.0132848041726714, 0.9945148269752262, 1.031576496099539, 0.9998471581682533, -10.0, 0.6821930083096972
